P10734	kni NR0A1 CG4717	Zygotic gap protein knirps (Nuclear receptor subfamily 0 group A member 1)
O43236	SEPT4 ARTS PNUTL2 SEP4 hucep-7	Septin-4 (Apoptosis-related protein in the TGF-beta signaling pathway) (ARTS) (Bradeion beta) (Brain protein H5) (CE5B3 beta) (Cell division control-related protein 2) (hCDCREL-2) (Cerebral protein 7) (Peanut-like protein 2)
Q15019	SEPT2 DIFF6 KIAA0158 NEDD5	Septin-2 (Neural precursor cell expressed developmentally down-regulated protein 5) (NEDD-5)
P54359	Sep2 CG4173	Septin-2
Q6ZU15	SEPT14	Septin-14
Q8IYM1	SEPT12	Septin-12
Q9NVA2	SEPT11	Septin-11
Q9P0V9	SEPT10	Septin-10
Q8WYJ6	SEPT1 DIFF6 PNUTL3	Septin-1 (LARP) (Peanut-like protein 3) (Serologically defined breast cancer antigen NY-BR-24)
P42207	Sep1 Diff6 iby CG1403	Septin-1 (DIFF6 protein homolog) (Protein innocent bystander)
Q9P7Y8	mid2 bud4 SPAPYUG7.03c	Septin ring organizing protein mid2
O60165	spn7 SPBC19F8.01c SPBC21.08c	Septin homolog spn7
Q09883	spn6 SPCC188.12 SPCC584.09	Septin homolog spn6
P48010	spn5 mde9 meu28 SPAC24C9.15c	Septin homolog spn5 (Mei4-dependent protein 9) (Meiotic expression up-regulated protein 28)
P48009	spn4 SPAC9G1.11c	Septin homolog spn4
P48008	spn3 SPBC16A3.01 SPBC543.01c	Septin homolog spn3
Q09116	spn2 SPAC821.06	Septin homolog spn2
O36023	spn1 SPAC4F10.11	Septin homolog spn1
Q9SLC6	STIPL2 At2g42330	Septin and tuftelin-interacting protein 1 homolog 2 (Protein SPLICEOSOMAL TIMEKEEPER LOCUS 2)
Q9SHG6	STIPL1 At1g17070 F20D23.23	Septin and tuftelin-interacting protein 1 homolog 1 (Protein SPLICEOSOMAL TIMEKEEPER LOCUS 1)
Q10199	imp2 SPBC11C11.02	Septation protein imp2
Q9UTR4	etd1 SPAC1006.08	Septation protein etd1
O60187	sid4 SPBC244.01c	Septation initiation protein sid4
O74473	cdc11 SPCC1739.11c	Septation initiation network scaffold protein cdc11 (SIN scaffold protein cdc11) (Cell division control protein 11)
Q03018	ESP1 YGR098C	Separin (EC 3.4.22.49) (Separase)
P18296	cut1 SPCC5E4.04	Separin (EC 3.4.22.49) (Cell untimely torn protein 1) (Separase)
Q14674	ESPL1 ESP1 KIAA0165	Separin (EC 3.4.22.49) (Caspase-like protein ESPL1) (Extra spindle poles-like 1 protein) (Separase)
Q5IBC5	ESP1 AESP ESP RSW4 At4g22970 F7H19.150	Separase (EC 3.4.22.49) (Protein EXTRA SPINDLE POLES) (AtESP) (Protein RADIALLY SWOLLEN 4)
Q9BQF6	SENP7 KIAA1707 SSP2 SUSP2	Sentrin-specific protease 7 (EC 3.4.22.68) (SUMO-1-specific protease 2) (Sentrin/SUMO-specific protease SENP7)
Q9GZR1	SENP6 KIAA0797 SSP1 SUSP1 FKSG6	Sentrin-specific protease 6 (EC 3.4.22.68) (SUMO-1-specific protease 1) (Sentrin/SUMO-specific protease SENP6)
Q96HI0	SENP5 FKSG45	Sentrin-specific protease 5 (EC 3.4.22.68) (Sentrin/SUMO-specific protease SENP5)
Q9H4L4	SENP3 SSP3 SUSP3	Sentrin-specific protease 3 (EC 3.4.22.68) (SUMO-1-specific protease 3) (Sentrin/SUMO-specific protease SENP3)
Q9HC62	SENP2 KIAA1331	Sentrin-specific protease 2 (EC 3.4.22.68) (Axam2) (SMT3-specific isopeptidase 2) (Smt3ip2) (Sentrin/SUMO-specific protease SENP2)
F8VRZ8	SENP1	Sentrin-specific protease 1 (Fragment)
Q9P0U3	SENP1	Sentrin-specific protease 1 (EC 3.4.22.68) (Sentrin/SUMO-specific protease SENP1)
F8W0I8	SENP1	Sentrin-specific protease 1
O64483	SIRK FRK1 At2g19190 T20K24.21	Senescence-induced receptor-like serine/threonine-protein kinase (FLG22-induced receptor-like kinase 1)
Q9VP95	Sems CG10586 Dmel_CG10586	Seminase (EC 3.4.21.-)
Q9BVL4	SELO	Selenoprotein O (SelO)
P38164	SEA4 YBL104C YBL0808 YBL103C-A	SEH-associated protein 4
Q92997	DVL3 KIAA0208	Segment polarity protein dishevelled homolog DVL-3 (Dishevelled-3) (DSH homolog 3)
O14641	DVL2	Segment polarity protein dishevelled homolog DVL-2 (Dishevelled-2) (DSH homolog 2)
O14640	DVL1	Segment polarity protein dishevelled homolog DVL-1 (Dishevelled-1) (DSH homolog 1)
P51140	dsh CG18361	Segment polarity protein dishevelled
P36136	SHB17 YKR043C	Sedoheptulose 1,7-bisphosphatase (EC 3.1.3.37)
P38810	SFB3 LST1 YHR098C	SED5-binding protein 3 (Lethal with SEC13 protein 1) (SEC24-related protein 3)
P53953	SFB2 ISS1 YNL049C N2505 YNL2505C	SED5-binding protein 2 (SEC24-related protein 2)
M9PG15	SPoCk CG32451 Dmel_CG32451	Secretory pathway calcium atpase, isoform G (EC 3.6.3.35) (EC 3.6.3.8)
A8JNX2	SPoCk CG32451 Dmel_CG32451	Secretory pathway calcium atpase, isoform D (EC 3.6.3.35) (EC 3.6.3.8)
Q7KTU2	SPoCk CG32451 Dmel_CG32451	Secretory pathway calcium atpase, isoform B (EC 3.6.3.35) (EC 3.6.3.8)
Q9VNR2	SPoCk CG32451 Dmel_CG32451	Secretory pathway calcium atpase, isoform A (EC 3.6.3.35) (EC 3.6.3.8)
Q8TAC9	SCAMP5	Secretory carrier-associated membrane protein 5 (Secretory carrier membrane protein 5) (hSCAMP5)
H3BT30	SCAMP5	Secretory carrier-associated membrane protein 5 (Fragment)
H3BNH7	SCAMP5	Secretory carrier-associated membrane protein 5 (Fragment)
H3BTD1	SCAMP5	Secretory carrier-associated membrane protein 5 (Fragment)
H3BNW6	SCAMP5	Secretory carrier-associated membrane protein 5 (Fragment)
H3BS22	SCAMP5	Secretory carrier-associated membrane protein 5 (Fragment)
H3BNB3	SCAMP5	Secretory carrier-associated membrane protein 5 (Fragment)
H3BU33	SCAMP5	Secretory carrier-associated membrane protein 5 (Fragment)
H3BP89	SCAMP5	Secretory carrier-associated membrane protein 5
H3BMY4	SCAMP5	Secretory carrier-associated membrane protein 5
Q9UGK8	SERGEF DELGEF GNEFR	Secretion-regulating guanine nucleotide exchange factor (Deafness locus-associated putative guanine nucleotide exchange factor) (DelGEF) (Guanine nucleotide exchange factor-related protein)
A1Z7J6	Sec31 sec31 CG8266 Dmel_CG8266	Sec31, isoform B
A1Z7J7	Sec31 sec31 CG8266 Dmel_CG8266	Sec31, isoform A
A1Z813	Sec24AB sec24 CG1472 Dmel_CG1472	Sec24
F4JUM3	At4g14160	Sec23/sec24-like transport protein
F4JUM1	At4g14160	Sec23/sec24-like transport protein
F4J462	At3g23660	Sec23/Sec24 protein transport family protein
Q9VNF8	Sec23 sec23 CG1250 Dmel_CG1250	Sec23, isoform A (Sec23, isoform B)
M9PGI6	Sec22 CG7359 Dmel_CG7359	Sec22 ortholog, isoform B
F4JVA8	SEC14 At4g39180	Sec14p-like phosphatidylinositol transfer family protein
F4HP89	At1g19650	Sec14p-like phosphatidylinositol transfer family protein
F4HZ25	At1g75370	Sec14p-like phosphatidylinositol transfer family protein
O43304	SEC14L5 KIAA0420	SEC14-like protein 5
Q9UDX3	SEC14L4 TAP3	SEC14-like protein 4 (Tocopherol-associated protein 3)
Q9UDX4	SEC14L3 TAP2	SEC14-like protein 3 (Tocopherol-associated protein 2)
O76054	SEC14L2 C22orf6 KIAA1186 KIAA1658	SEC14-like protein 2 (Alpha-tocopherol-associated protein) (TAP) (hTAP) (Squalene transfer protein) (Supernatant protein factor) (SPF)
Q92503	SEC14L1 SEC14L	SEC14-like protein 1
P24280	SEC14 PIT1 YMR079W YM9582.04	SEC14 cytosolic factor (Phosphatidylinositol/phosphatidylcholine transfer protein) (PI/PC TP)
Q10137	sec14 spo20 SPAC3H8.10	Sec14 cytosolic factor (Phosphatidylinositol/phosphatidyl-choline transfer protein) (PI/PC TP) (Sporulation-specific protein 20)
Q9SL48	SLY1 At2g17980 T27K22.15	SEC1 family transport protein SLY1 (AtSLY1)
Q8WVM8	SCFD1 C14orf163 KIAA0917 STXBP1L2 FKSG23	Sec1 family domain-containing protein 1 (SLY1 homolog) (Sly1p) (Syntaxin-binding protein 1-like 2)
Q86NM8	Cdc37 CG12019	SD25413p
Q8MRU1	CG3894	SD24901p
Q86P45	CG6001 CG31064	SD23787p (Fragment)
Q9VF85	Aats-ser CG4938 Dmel_CG4938	SD21818p (Seryl-tRNA synthetase) (EC 6.1.1.11)
Q5BIL6	CG17514	SD20688p (Fragment)
Q8MRV5	Efa6 CG6941 CG31158	SD20094p
Q8MRV6	Bzd CG13761	SD20045p
Q8IM98	ATPsyn-beta-RA	SD19625p1
Q8MRV7	mRpL3 CG8288	SD19562p
Q8MRW3	CG7857	SD17927p
Q8IG91	CG32000	SD17880p
Q7YU91	rictor CG8002	SD16537p
Q6AWS2	MTA1-like CG2244	SD15071p
Q8MYR4	CG3335	SD14970p
Q8IG96	jim CG11352	SD14927p (Fragment)
Q8MRY2	CG30421	SD14156p
Q8MRY9	CG10635	SD11994p
Q7JV69	Spn55B sp6 Spn6 CG10913 Dmel_CG10913	SD11922p (Serine protease inhibitor (Serpin-6)) (Serine protease inhibitor 6)
Q960A7	Dis3 CG6413	SD10981p
Q95TF6	CG14882	SD10961p
Q9VHB5	Vps45 CG8228 Dmel_CG8228	SD10846p (Vacuolar protein sorting 45)
Q8T9A3	CG17807	SD10403p
Q86PE7	ik2 CG2615	SD10041p
Q9VVI0	U4-U6-60K CG6322 Dmel_CG6322	SD09427p (U4-U6 small nuclear riboprotein factor 60K)
Q95ST9	CG7307 CG17757 CG34401	SD09360p
Q5BIL5	CG7255	SD09342p
Q8T9B1	vap CG9209	SD09318p
Q95R46	DNApol-epsilon CG6768	SD09005p
Q8T9B4	CG7627	SD08921p
Q95SU1	Pect CG5547	SD08668p
Q8T9B5	Sur CG5772	SD08664p
Q95TG3	hipk CG17090	SD08329p
Q960C0	CG9302	SD08104p
Q7YU86	CG12263	SD07983p
Q6NR74	ATPCL BcDNA:LD21334 CG8322	SD07805p
Q960C3	Sin3A CG8815	SD07795p
Q8T8Q1	CG7791	SD07787p
Q8MRF8	CG3229 CG33123	SD07726p
Q7K0H4	stj CG12295 Dmel_CG12295	SD07723p (Straightjacket)
Q8T9C5	MRP CG6214	SD07655p
Q8MSQ6	pea CG8241	SD07467p
Q8MSQ7	Nak CG10637	SD07306p
Q95TG6	Not1 CG1884	SD07194p
Q95SU8	Sp7 CG3066 Dmel_CG3066	SD07170p (Serine protease 7, isoform D) (EC 3.4.16.-) (EC 3.4.21.-)
Q95SU9	nito BcDNA:GH11110 CG2910	SD06722p
Q8MQW7	mbc CG10379	SD06708p (Fragment)
Q8T9D3	Oseg1 CG7161	SD05642p
Q8T3K7	cher CG3937	SD05640p
Q8T9D6	MAPk-Ak2 CG3086	SD05481p
Q95R60	CG8060	SD05384p
Q960E2	Karybeta3 Kary-beta-3 CG1059	SD05186p
Q8T989	CG5608	SD04925p
Q95TH3	CG4638 CG33158	SD04694p
Q86P82	Socs36E CG15154	SD04308p
Q960F2	AP-1-2beta Bap CG12532	SD04106p
Q8T3K9	CG2970	SD03319p
Q95SW2	CG8177	SD03289p
Q8T3L0	CG8184	SD03277p
Q95R75	stj CG12295	SD03196p
Q8T9F6	Pvr CG8222	SD03187p
Q95SW3	SRPK CG8174	SD03158p (Fragment)
Q95R77	Ctf4 CG13350	SD03057p
Q95R80	Asap Asap1 CG14758 CG30372	SD02805p
Q95R81	CG10289	SD02803p
Q8MSS0	CG7839	SD02424p
Q960H0	Tor CG5092	SD02269p
Q95SW7	Mlc-c CG3201	SD02241p
Q8T9G8	Aats-ala	SD01519p
Q9W3N6	p115 CG1422 Dmel_CG1422	SD01505p (p115, isoform A) (p115, isoform B)
Q8T9G9	CG10011	SD01389p
Q961T0	Mtor Bx34 CG8274	SD01380p
Q95R88	CG3961	SD01152p
Q8MQY2	Fcp1 CG12252	SD01014p (Fragment)
E1JIZ0	scrib CG31082 Dmel_CG42614	Scribbled, isoform L
F4JQR6	SSP4b At4g18140	SCP1-like small phosphatase 4b
F4KHG9	SSP4 At5g46410	SCP1-like small phosphatase 4
Q0E9C5	shn CG7734 Dmel_CG7734	Schnurri, isoform A (Schnurri, isoform B) (Schnurri, isoform C)
O74783	pof2 SPBC25B2.11	SCF E3 ubiquitin ligase complex F-box protein pof2 (F-box and leucine-rich repeat protein pof2) (F-box/LRR-repeat protein pof2) (F-box protein pof2)
P24814	GRR1 CAT80 COT2 YJR090C J1885	SCF E3 ubiquitin ligase complex F-box protein GRR1 (F-box and leucine-rich repeat protein GRR1) (F-box/LRR-repeat protein GRR1)
Q86UC8	SCD5	SCD5 protein (Fragment)
Q86VB7	CD163 M130	Scavenger receptor cysteine-rich type 1 protein M130 (Hemoglobin scavenger receptor) (CD antigen CD163) [Cleaved into: Soluble CD163 (sCD163)]
H0YFM0	CD163	Scavenger receptor cysteine-rich type 1 protein M130 (Fragment)
H0YGZ7	CD163	Scavenger receptor cysteine-rich type 1 protein M130 (Fragment)
F5GZZ9	CD163	Scavenger receptor cysteine-rich type 1 protein M130
C9JHR8	CD163	Scavenger receptor cysteine-rich type 1 protein M130
P57086	SCAND1 SDP1	SCAN domain-containing protein 1
Q9VCR6	sav SHRP CG33193	Scaffold protein salvador (Shar-pei)
Q7JQ39	sax CG1891	Saxophone protein
Q7JPM7	sax CG1891	SAX
Q0D2N8	SARM1	SARM1 protein (Fragment)
Q05B42	SARM1	SARM1 protein (Fragment)
Q9UL12	SARDH DMGDHL1	Sarcosine dehydrogenase, mitochondrial (SarDH) (EC 1.5.8.3) (BPR-2)
Q93084	ATP2A3	Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 (SERCA3) (SR Ca(2+)-ATPase 3) (EC 3.6.3.8) (Calcium pump 3)
P16615	ATP2A2 ATP2B	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 (SERCA2) (SR Ca(2+)-ATPase 2) (EC 3.6.3.8) (Calcium pump 2) (Calcium-transporting ATPase sarcoplasmic reticulum type, slow twitch skeletal muscle isoform) (Endoplasmic reticulum class 1/2 Ca(2+) ATPase)
O14983	ATP2A1	Sarcoplasmic/endoplasmic reticulum calcium ATPase 1 (SERCA1) (SR Ca(2+)-ATPase 1) (EC 3.6.3.8) (Calcium pump 1) (Calcium-transporting ATPase sarcoplasmic reticulum type, fast twitch skeletal muscle isoform) (Endoplasmic reticulum class 1/2 Ca(2+) ATPase)
Q86WE6		Sarcoma antigen NY-SAR-79 (Uncharacterized protein) (Fragment)
Q10478	SPAC17C9.06	SAM50-like protein SPAC17C9.06
Q9V784	CG7639	SAM50-like protein CG7639
F4JM75	At4g35030	Salt stress-related protein kinase
P53165	SGF73 YGL066W	SAGA-associated factor 73 (73 kDa SAGA-associated factor) (SAGA histone acetyltransferase complex 73 kDa subunit)
O94397	sgf73 SPCC126.04c	SAGA-associated factor 73
P25554	SGF29 YCL010C YCL10C	SAGA-associated factor 29 (29 kDa SAGA-associated factor) (SAGA histone acetyltransferase complex 29 kDa subunit)
Q9USW9	sgf29 SPBC1921.07c SPBC21D10.13	SAGA-associated factor 29
Q9VVR6	Sgf11 CG13379	SAGA-associated factor 11 homolog
Q03067	SGF11 YPL047W	SAGA-associated factor 11 (11 kDa SAGA-associated factor)
Q94BV2	At5g58575	SAGA-associated factor 11
O14311	spt3 SPCC61.02	SAGA complex subunit spt3
O14174	spt20 SPAC4D7.10c	SAGA complex subunit spt20
Q09694	lys3 SPAC227.18 SPAC2F7.01	Saccharopine dehydrogenase [NAD(+), L-lysine-forming] (SDH) (EC 1.5.1.7) (Lysine--2-oxoglutarate reductase)
P38998	LYS1 YIR034C	Saccharopine dehydrogenase [NAD(+), L-lysine-forming] (SDH) (EC 1.5.1.7) (Lysine--2-oxoglutarate reductase)
P25375	PRD1 YCL057W YCL57W	Saccharolysin (EC 3.4.24.37) (Oligopeptidase YSCD) (Protease D) (Proteinase yscD)
F4IUY8	At2g39340	SAC3/GANP/Nin1/mts3/eIF-3 p25-family protein
F4JCW2	At3g54380	SAC3/GANP/Nin1/mts3/eIF-3 p25 family protein
Q9USI4	SPCC70.06	SAC3 family protein 2
O74889	SPCC576.05	SAC3 family protein 1
M9MRM4	Sac1 CG9128 Dmel_CG9128	Sac1, isoform B
Q9VP10	S1P CG7169 Dmel_CG7169	S1P (EC 3.4.21.-) (Serine endopeptidase)
Q8N5C6	SRBD1	S1 RNA-binding domain-containing protein 1
Q13309	SKP2 FBXL1	S-phase kinase-associated protein 2 (Cyclin-A/CDK2-associated protein p45) (F-box protein Skp2) (F-box/LRR-repeat protein 1) (p45skp2)
P63208	SKP1 EMC19 OCP2 SKP1A TCEB1L	S-phase kinase-associated protein 1 (Cyclin-A/CDK2-associated protein p19) (p19A) (Organ of Corti protein 2) (OCP-2) (Organ of Corti protein II) (OCP-II) (RNA polymerase II elongation factor-like protein) (SIII) (Transcription elongation factor B polypeptide 1-like) (p19skp1)
P32943	CLB6 YGR109C G5970	S-phase entry cyclin-6
P30283	CLB5 YPR120C P9642.8	S-phase entry cyclin-5
M9PAY2	Sam-S CG2674 Dmel_CG2674	S-adenosylmethionine synthetase, isoform L (EC 2.5.1.6)
P31153	MAT2A AMS2 MATA2	S-adenosylmethionine synthase isoform type-2 (AdoMet synthase 2) (EC 2.5.1.6) (Methionine adenosyltransferase 2) (MAT 2) (Methionine adenosyltransferase II) (MAT-II)
Q00266	MAT1A AMS1 MATA1	S-adenosylmethionine synthase isoform type-1 (AdoMet synthase 1) (EC 2.5.1.6) (Methionine adenosyltransferase 1) (MAT 1) (Methionine adenosyltransferase I/III) (MAT-I/III)
Q9LUT2	METK4 MTO3 SAMS3 At3g17390 MGD8.23	S-adenosylmethionine synthase 4 (AdoMet synthase 4) (EC 2.5.1.6) (Methionine adenosyltransferase 4) (MAT 4)
Q9SJL8	METK3 At2g36880 T1J8.6	S-adenosylmethionine synthase 3 (AdoMet synthase 3) (EC 2.5.1.6) (Methionine adenosyltransferase 3) (MAT 3)
P17562	SAM2 At4g01850 T7B11.11	S-adenosylmethionine synthase 2 (AdoMet synthase 2) (EC 2.5.1.6) (Methionine adenosyltransferase 2) (MAT 2)
P19358	SAM2 ETH2 YDR502C D9719.8	S-adenosylmethionine synthase 2 (AdoMet synthase 2) (EC 2.5.1.6) (Methionine adenosyltransferase 2) (MAT 2)
P23686	SAM1 At1g02500 T14P4.17 T14P4_22	S-adenosylmethionine synthase 1 (AdoMet synthase 1) (EC 2.5.1.6) (Methionine adenosyltransferase 1) (MAT 1)
P10659	SAM1 ETH10 YLR180W L9470.9	S-adenosylmethionine synthase 1 (AdoMet synthase 1) (EC 2.5.1.6) (Methionine adenosyltransferase 1) (MAT 1)
A4UZW2	Sam-S CG2674 Dmel_CG2674	S-adenosylmethionine synthase (EC 2.5.1.6)
C8VV92	M(2)21AB-RG	S-adenosylmethionine synthase (EC 2.5.1.6)
P40320	Sam-S M(2)21AB SamS CG2674	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase) (MAT)
O60198	sam1 SPBC14F5.05c	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase) (MAT)
Q9NV66	TYW1 RSAFD1	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase (EC 4.1.3.44) (Radical S-adenosyl methionine and flavodoxin domain-containing protein 1) (tRNA wybutosine-synthesizing protein 1 homolog) (tRNA-yW-synthesizing protein)
F4JJ52	At4g40000	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
F4KHE6	At5g40530	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
F4K7Z6	At5g01230	S-adenosyl-L-methionine-dependent methyltransferase-like protein
F4JZ44	At5g66180	S-adenosyl-L-methionine-dependent methyltransferase domain-containing protein
I1VCB2	TIP1 At5g20350.1	S-acyltransferase (EC 2.3.1.225) (Palmitoyltransferase) (Fragment)
F4J0U7	At3g56930	S-acyltransferase (EC 2.3.1.225) (Palmitoyltransferase)
P32771	SFA1 SFA YDL168W	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284) (Alcohol dehydrogenase SFA) (EC 1.1.1.1) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (FLD) (GSH-FDH) (EC 1.1.1.-)
Q12464	RVB2 TIH2 TIP49B YPL235W P1060	RuvB-like protein 2 (RUVBL2) (EC 3.6.4.12) (TIP49-homology protein 2) (TIP49b homolog)
Q03940	RVB1 TIH1 TIP49A YDR190C	RuvB-like protein 1 (RUVBL1) (EC 3.6.4.12) (TIP49-homology protein 1) (TIP49a homolog)
Q9FMR9	RIN1 RVB1 TIP49a At5g22330	RuvB-like protein 1 (EC 3.6.4.12) (49 kDa TATA box-binding protein-interacting protein homolog) (AtTIP49a) (Ruv DNA-helicase-like protein)
Q9V3K3	rept CG9750	RuvB-like helicase 2 (EC 3.6.4.12) (Dreptin) (Drep) (Reptin)
O94692	rvb2 SPBC83.08	RuvB-like helicase 2 (EC 3.6.4.12)
Q9VH07	pont CG4003	RuvB-like helicase 1 (EC 3.6.4.12) (Dpontin) (Dpon) (Pontin)
Q9C0X6	rvb1 SPAPB8E5.09	RuvB-like helicase 1 (EC 3.6.4.12)
B3KQ59	RUVBL2 hCG_16214	RuvB-like 2 (RuvB-like 2 (E. coli), isoform CRA_a) (cDNA FLJ32936 fis, clone TESTI2007533, highly similar to RuvB-like 2 (EC 3.6.1.-))
Q9Y230	RUVBL2 INO80J TIP48 TIP49B CGI-46	RuvB-like 2 (EC 3.6.4.12) (48 kDa TATA box-binding protein-interacting protein) (48 kDa TBP-interacting protein) (51 kDa erythrocyte cytosolic protein) (ECP-51) (INO80 complex subunit J) (Repressing pontin 52) (Reptin 52) (TIP49b) (TIP60-associated protein 54-beta) (TAP54-beta)
B3KNL2	RUVBL2 hCG_16214	RuvB-like 2 (E. coli), isoform CRA_d (cDNA FLJ14856 fis, clone PLACE1001054, highly similar to RuvB-like 2 (EC 3.6.1.-))
Q9Y265	RUVBL1 INO80H NMP238 TIP49 TIP49A	RuvB-like 1 (EC 3.6.4.12) (49 kDa TATA box-binding protein-interacting protein) (49 kDa TBP-interacting protein) (54 kDa erythrocyte cytosolic protein) (ECP-54) (INO80 complex subunit H) (Nuclear matrix protein 238) (NMP 238) (Pontin 52) (TIP49a) (TIP60-associated protein 54-alpha) (TAP54-alpha)
Q9M2X5	T16K5.180 At3g49830	RuvB DNA helicase-like protein (RuvB-like DNA helicase)
M9PH52	rut CG9533 Dmel_CG9533	Rutabaga, isoform F (EC 4.6.1.1)
Q96T51	RUFY1 RABIP4 ZFYVE12	RUN and FYVE domain-containing protein 1 (FYVE-finger protein EIP1) (La-binding protein 1) (Rab4-interacting protein) (Zinc finger FYVE domain-containing protein 12)
J3KPP6	RUFY1	RUN and FYVE domain-containing protein 1 (Fragment)
H0YA47	RUFY1	RUN and FYVE domain-containing protein 1 (Fragment)
H0YAC8	RUFY1	RUN and FYVE domain-containing protein 1 (Fragment)
H0Y9Y8	RUFY1	RUN and FYVE domain-containing protein 1 (Fragment)
M9NED8	rudhira CG32663 Dmel_CG43154	Rudhira, isoform D (Rudhira, isoform F)
Q9VYU0	rudhira CG32663 Dmel_CG43154	Rudhira, isoform C (Rudhira, isoform E)
Q9W4K1	rb CG11427 Dmel_CG11427	Ruby, isoform A (Ruby, isoform C) (Ruby, isoform D)
Q9VWC4	skpC skpC-RA CG11941 Dmel_CG11941	RT03845p (SKPC) (SkpC)
Q9VBD6	TwdlJ TwdlJ-RB CG5471 Dmel_CG5471	RT03118p (TweedleJ)
Q9VAB9	RpS28a RpS28a-RA CG15527 Dmel_CG15527	RT02924p (Ribosomal protein S28a)
Q86ZU7	cos1102 cox11 cox11-b SPAC19B12.13 SPAPB8E5.01	"Rsm22-cox11 tandem protein 2, mitochondrial [Cleaved into: 37S ribosomal protein S22-2 (EC 2.1.1.-); Cytochrome c oxidase assembly protein cox11-2]"
Q9UTM2	cox1101 cox11 cox11-a SPAC1420.04c SPAPB17E12.01c	"Rsm22-cox11 tandem protein 1, mitochondrial [Cleaved into: 37S ribosomal protein S22-1 (EC 2.1.1.-); Cytochrome c oxidase assembly protein cox11-1]"
Q9W1M9	Rrp4 CG3931 Dmel_CG3931	Rrp4 (EC 3.1.13.-)
Q9Y3B9	RRP15 KIAA0507 CGI-115	RRP15-like protein (Ribosomal RNA-processing protein 15)
Q9VYA7	CG2691	RRP12-like protein
Q5JTH9	RRP12 KIAA0690	RRP12-like protein
Q9BRU9	UTP23 C8orf53	rRNA-processing protein UTP23 homolog
Q12339	UTP23 YOR004W	rRNA-processing protein UTP23 (U three protein 23) (U3 small nucleolar RNA-associated protein 23) (U3 snoRNA-associated protein 23)
O74862	utp23 SPCC18.12c	rRNA-processing protein utp23 (U three protein 23)
Q12247	FYV7 YLR068W L2192	rRNA-processing protein FYV7 (Function required for yeast viability protein 7)
O14276	fyv7 SPAC8C9.07	rRNA-processing protein fyv7
Q9Y324	FCF1 C14orf111 CGI-35	rRNA-processing protein FCF1 homolog
Q05498	FCF1 YDR339C D9651.9	rRNA-processing protein FCF1 (FAF1-copurifying factor 1)
Q3E705	EFG1 YGR271C-A G9368 YGR272C	rRNA-processing protein EFG1 (Exit from G1 protein 1)
Q09867	efg1 SPAC12G12.02 SPAC630.01c	rRNA-processing protein efg1
P36049	EBP2 YKL172W YKL636	rRNA-processing protein EBP2 (EBNA1-binding protein homolog)
P53188	CGR1 YGL029W	rRNA-processing protein CGR1 (Coiled-coil growth-regulated protein 1)
Q9UTJ4	cgr1 SPAC1556.05c	rRNA-processing protein cgr1
O94631	mrm1 SPBC1347.13c	rRNA methyltransferase, mitochondrial (EC 2.1.1.-) (Mitochondrial large ribosomal RNA ribose methylase)
P25270	MRM1 PET56 YOR201C	rRNA methyltransferase, mitochondrial (EC 2.1.1.-) (21S rRNA [GM2251] 2'O-methyltransferase) (Mitochondrial large ribosomal RNA ribose methylase)
Q6IN84	MRM1	rRNA methyltransferase 1, mitochondrial (EC 2.1.1.-) (Mitochondrial large ribosomal RNA ribose methylase)
Q9LXE4	F8M21_280 At5g15390	RRNA methylase-like protein (rRNA methylase-like protein) (tRNA/rRNA methyltransferase (SpoU) family protein)
O74835	rrp5 SPCC1183.07	rRNA biogenesis protein rrp5 (Ribosomal RNA-processing protein 5) (U3 small nucleolar RNA-associated protein rrp5) (U3 snoRNA-associated protein rrp5)
Q05022	RRP5 FMI1 YMR229C YM9959.11C	rRNA biogenesis protein RRP5 (Ribosomal RNA-processing protein 5) (U3 small nucleolar RNA-associated protein RRP5) (U3 snoRNA-associated protein RRP5)
P15646	NOP1 LOT3 YDL014W D2870	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase) (U3 small nucleolar RNA-associated protein NOP1) (Nucleolar protein 1) (U3 snoRNA-associated protein NOP1)
Q9W1V3	Fib CG9888	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)
P35551	fib1 fib SPBC2D10.10c	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)
